__utt_id,__transcript_id,__participant_group,__participant_count,__row_in_file,speaker_id,slide_id,question_id,problem_id,text,text_en
MZ_SSH_03:343,MZ_SSH_03,SSH,1,343,MZ_SSH_03,,,,"Ale to jest podpisane, że w Polsce? Na przewidywanie dla klasy niejadalny, trujący.","But it's signed that in Poland? It's a prediction for the class, inedible, poisonous."
MZ_SSH_03:344,MZ_SSH_03,SSH,1,344,MZ_SSH_03,,,,"Teraz się zastanawiam, czy to średnia wszystkich ogólnie obserwacji, czy średnia niejadalnych.",Now I'm wondering if that's the mean of all the general observations or the mean of the non-food ones.
MZ_SSH_03:345,MZ_SSH_03,SSH,1,345,MZ_SSH_03,,,,No średni wynik modelu no to.,"Well, the model's average score, then."
MZ_SSH_03:346,MZ_SSH_03,SSH,1,346,MZ_SSH_03,,,,Chyba.,"Well, I guess so."
MZ_SSH_03:347,MZ_SSH_03,SSH,1,347,MZ_SSH_03,,,,To dla wszystkich.,It's for everyone.
MZ_SSH_03:348,MZ_SSH_03,SSH,1,348,MZ_SSH_03,,,,Jak wpływa na interpretację pozostałych elementów?,How does it affect the interpretation of the other elements?
MZ_SSH_03:349,MZ_SSH_03,SSH,1,349,MZ_SSH_03,,,,"Nie wiem, może jak wpływa?",I don't know. How does it affect you?
MZ_SSH_03:350,MZ_SSH_03,SSH,1,350,MZ_SSH_03,,,,"Że jest łatwiej, szybciej, już jest średnia to.","That it's easier, faster, it's already the middle of it."
MZ_SSH_03:351,MZ_SSH_03,SSH,1,351,MZ_SSH_03,,,,Po prostu czym się różni od średniej? Tylko nie wiem czy ta średnia.,Just how is it different from the average? I just don't know if it's the average.
MZ_SSH_03:352,MZ_SSH_03,SSH,1,352,MZ_SSH_03,,,,"Jestem, no to średnia, że pewnie istnieje w ogóle, skoro jest średnim.","I'm, well, average, that probably exists at all, since it's average."
MZ_SSH_03:353,MZ_SSH_03,SSH,1,353,MZ_SSH_03,,,,"Nie wiem, nie wiem, czy jestem w stanie.","I don't know, I don't know if I can."
MZ_SSH_03:354,MZ_SSH_03,SSH,1,354,MZ_SSH_03,,,,Określić to.,Describe it.
MZ_SSH_03:355,MZ_SSH_03,SSH,1,355,MZ_SSH_03,,__Q8__,,"3 pytanie to jest czy jesteś w stanie wyjaśnić w jaki sposób ostateczna wartość na końcu przedstawionego wykresu odzwierciedla predykcje modelu dla tej określonej, konkretnej obserwacji? Czy tego oczekiwałeś?","Question 3 is, can you explain how the final value at the end of the graph reflects the model predictions for this particular, specific observation? Did you expect this?"
MZ_SSH_03:356,MZ_SSH_03,SSH,1,356,MZ_SSH_03,,,,Potwierdzi.,He'll confirm that.
MZ_SSH_03:357,MZ_SSH_03,SSH,1,357,MZ_SSH_03,,,,To że.,It's that.
MZ_SSH_03:358,MZ_SSH_03,SSH,1,358,MZ_SSH_03,,,,Ogólnie.,"I mean, generally."
MZ_SSH_03:359,MZ_SSH_03,SSH,1,359,MZ_SSH_03,,,,No to.,There you go.
MZ_SSH_03:360,MZ_SSH_03,SSH,1,360,MZ_SSH_03,,,,"Jakieś tam wszystkie, no nie wszystkie te 3 4 jak się sumuje?","Some kind of all those, not all those 3 4s, how do you sum it up?"
MZ_SSH_03:361,MZ_SSH_03,SSH,1,361,MZ_SSH_03,,,,"I doda do tej średniej, no to są większe od tej średniej.","And add to that average, so they're bigger than that average."
MZ_SSH_03:362,MZ_SSH_03,SSH,1,362,MZ_SSH_03,,,,"Czyli to w prawo, a wartości pozytywne w prawo wskazują na wzrost prawdopodobieństwa.","So it's to the right, and the positive values to the right indicate an increase in probability."
MZ_SSH_03:363,MZ_SSH_03,SSH,1,363,MZ_SSH_03,,,,"No i wychodzi to 9 95, 96.","Well, that's nine, ninety-five, ninety-six."
MZ_SSH_03:364,MZ_SSH_03,SSH,1,364,MZ_SSH_03,,,,Że większy od średniej.,That's higher than average.
MZ_SSH_03:365,MZ_SSH_03,SSH,1,365,MZ_SSH_03,,,,"Więc jak jest większe? Czy jest w prawo? To znaczy, że jest trujące? Może to tak działa?",So how big is it? Is he on the right? You mean it's poisonous? Maybe that's how it works.
MZ_SSH_03:366,MZ_SSH_03,SSH,1,366,MZ_SSH_03,,,,"I czy tego, oczekiwałam.",And this is what I've been waiting for.
MZ_SSH_03:367,MZ_SSH_03,SSH,1,367,MZ_SSH_03,,,,"Nie wiem, nie wiem, czego oczekiwałam.","I don't know, I don't know what I was expecting."
MZ_SSH_03:368,MZ_SSH_03,SSH,1,368,MZ_SSH_03,,,,"Nie wiem jak rozumieć pytanie, czy tego czytywałam?","I don't know how to understand the question, did I read this?"
MZ_SSH_03:369,MZ_SSH_03,SSH,1,369,MZ_SSH_03,,,,"Nie wydaje mi się, że coś w ogóle oczekiwałam.",I don't think I was expecting anything at all.
MZ_SSH_03:370,MZ_SSH_03,SSH,1,370,MZ_SSH_03,,,,"No nie, nie zastanawiałam się w ten sposób, więc nie wiem, czy tego oczekiwałam czy nie.","Well, no, I didn't think of it that way, so I don't know if that's what I expected or not."
MZ_SSH_03:371,MZ_SSH_03,SSH,1,371,MZ_SSH_03,,__Q9__,,"Czy te cechy, które, no pytanie 4, czy te cechy, które według wykresu najsilniej wpływają na predykcje?","Are these traits that, Question 4, or are these traits that, according to the chart, have the greatest influence on predictions?"
MZ_SSH_03:372,MZ_SSH_03,SSH,1,372,MZ_SSH_03,,,,"Odpowiadają Twojej wiedzy o grzybach i czy jesteś w stanie ocenić to, co podpowiada model AI w świetle własnej wiedzy i doświadczenia.",They're based on your knowledge of fungi and whether you're able to assess what the AI model suggests in light of your own knowledge and experience.
MZ_SSH_03:373,MZ_SSH_03,SSH,1,373,MZ_SSH_03,,,,No właśnie.,That's right.
MZ_SSH_03:374,MZ_SSH_03,SSH,1,374,MZ_SSH_03,,,,"Myślę, że kompletnie inaczej.",I think it's completely different.
MZ_SSH_03:375,MZ_SSH_03,SSH,1,375,MZ_SSH_03,,,,"Mhm do tego, że ja jak patrzę na grzyby, to właśnie bardziej po kolorze, bo tak jak mówiłam, po dotyku po wyglądzie, ogólnie jako całości.","Well, the thing is, when I look at mushrooms, it's more about the color, because, like I said, the touch, the look, the whole thing."
MZ_SSH_03:376,MZ_SSH_03,SSH,1,376,MZ_SSH_03,,,,"I też po takim porównaniu z innymi. Załóżmy, że gdy sobie idę na grzyby, zebrałam 5 prawdziwków, no i widzę jak one wszystkie razem wyglądają, więc jak jest ten 6 podejrzany? No to sprawdzam czy jest podobny do tych innych.","And even after that comparison to the others. Let's say that when I go to the mushroom, I collect five real ones, and I see how they all look together, so what's that six suspect like? Well, I'll see if it's similar to the others."
MZ_SSH_03:377,MZ_SSH_03,SSH,1,377,MZ_SSH_03,,,,"Ale nie w kontekście wysokości, szerokości średnicy, tylko właśnie tej bardziej faktury, albo tego, jak się zachowuje w dotyku. Jak się go jakoś tam?","But not in terms of height, or width, or diameter, but just the fact that it's more of an invoice, or how it behaves in touch. How'd you get him there?"
MZ_SSH_03:378,MZ_SSH_03,SSH,1,378,MZ_SSH_03,,,,"Nie wiem, próbuję połamać czy coś, to jak zareaguje?","I don't know, I'm trying to break it or something, so how's he gonna react?"
MZ_SSH_03:379,MZ_SSH_03,SSH,1,379,MZ_SSH_03,,,,"Ale czy jestem w stanie ocenić to, co podpowiada w świetle własnej wiedzy?",But am I able to judge what he suggests in the light of my own knowledge?
MZ_SSH_03:380,MZ_SSH_03,SSH,1,380,MZ_SSH_03,,,,"No tak się w sobie kojarzy, że taki trujący grzyb będzie wyższy i węższy, to nawet pasuje. Tak mi się wydaje.","Well, it just goes to show that a poisonous mushroom like that will be taller and narrower, and it even fits. That's what I think."
MZ_SSH_03:381,MZ_SSH_03,SSH,1,381,MZ_SSH_03,,,,"Średnica kapeluszu nie wiem, ale to, że ten trzon jest taki malutki.","I don't know what the middle of the hat is, but it's that the beard is so small."
MZ_SSH_03:382,MZ_SSH_03,SSH,1,382,MZ_SSH_03,,,,"Tak, chociaż też tutaj było mówione.","Yeah, although it was spoken here, too."
MZ_SSH_03:383,MZ_SSH_03,SSH,1,383,MZ_SSH_03,,,,To dotyczy grzybów blaszkowych... ,It's about the flashy mushrooms...
MZ_SSH_03:384,MZ_SSH_03,SSH,1,384,MZ,,,,Może pani się cofnąć w każdej chwili. ,You can withdraw at any time.
MZ_SSH_03:385,MZ_SSH_03,SSH,1,385,MZ_SSH_03,,,,Ok.,"All right, all right."
MZ_SSH_03:386,MZ_SSH_03,SSH,1,386,MZ_SSH_03,,,,Są to wyłącznie grzyby kapeluszowe mające trzon i hymenofor blaszkowy.,They're just hat mushrooms with a thorn and a blasphemous hymenophore.
MZ_SSH_03:387,MZ_SSH_03,SSH,1,387,MZ_SSH_03,,,,I tu się zaczyna problem.,And that's where the problem begins.
MZ_SSH_03:388,MZ_SSH_03,SSH,1,388,MZ_SSH_03,,,,Bo sposób przyrastania blaszek. Jeden z nich jest nazwany rurki.,Because it's the way the spleen grows. One of them is called a pipe.
MZ_SSH_03:389,MZ_SSH_03,SSH,1,389,MZ_SSH_03,,,,"Ja zawsze się uczyłam, że są blaszki lub rurki i że rurki to są te gąbki, natomiast że wchodzi tylko tu są blaszkowe, więc nie wiem czy te rurki, które tu są podane, to są jakieś inne rurki niż ja myślę.","I've always been taught that there are flakes or tubes and that the tubes are those sponges, whereas the only thing that comes in here are flakes, so I don't know if the tubes that are given here are any different tubes than I think."
MZ_SSH_03:390,MZ_SSH_03,SSH,1,390,MZ_SSH_03,,,,Bo ja ciągle w głowie mam takiego stereotypowego właśnie.,'Cause I've got this stereotype in my head all the time.
MZ_SSH_03:391,MZ_SSH_03,SSH,1,391,MZ_SSH_03,,,,"Borowika, kiedy chodziłem, grzyby blaszkowe to to były, nie jest on.","The fighter when I was walking, the flashy mushrooms, that's what they were, it's not him."
MZ_SSH_03:392,MZ_SSH_03,SSH,1,392,MZ_SSH_03,,,,"Ale w sumie, jakby pomyśleć nawet o takich jadalnych, blaszkowy, jakieś takie kurki. Na przykład to one też mają szerszy ten trzon niż te wszystkie.","But actually, it's like even thinking about these edible, glossy, chicken-like things. For example, they're the ones that have a wider beak than all of them."
MZ_SSH_03:393,MZ_SSH_03,SSH,1,393,MZ_SSH_03,,,,"Trujące, niejadalne.","They're poisonous, they're not edible."
MZ_SSH_03:394,MZ_SSH_03,SSH,1,394,MZ_SSH_03,,,,"Podejrzane o to, więc no tak. Zgadzam się z tym, że szerokość, wysokość trzonu.","Suspicious of it, so yeah. I agree that the width, the height of the trunk."
MZ_SSH_03:395,MZ_SSH_03,SSH,1,395,MZ_SSH_03,,,,Właśnie mniejsza szerokości zwiększa wysokość tych niejadalnych.,It's the smaller widths that increase the height of the non-food items.
MZ_SSH_03:396,MZ_SSH_03,SSH,1,396,MZ_SSH_03,,,,"Tak jakby myślę, że tak ma rację, ale sama w ten sposób nie patrzę na grzyby, to nie jest pierwsze, co myślę.","Like I think he's right, but I don't look at mushrooms like that myself, so that's not the first thing I think about."
MZ_SSH_03:397,MZ_SSH_03,SSH,1,397,MZ_SSH_03,__S9__,,,I co dalej na razie 9.,"So, what's next for 9:00?"
MZ_SSH_03:398,MZ_SSH_03,SSH,1,398,MZ_SSH_03,,,,"LIME wartości cech grzybów zmniejszające się lub zwiększających nie nie zmniejszające się, tylko zmniejszające lub zwiększające prawdopodobieństwo predykcji jadalny, niejadalny lub trujący.","LIME characteristics of fungi decreasing or increasing not decreasing but only decreasing or increasing the likelihood of prediction of edible, inedible or poisonous."
MZ_SSH_03:399,MZ_SSH_03,SSH,1,399,MZ_SSH_03,,,,I co my tu mamy?,So what do we have here?
MZ_SSH_03:400,MZ_SSH_03,SSH,1,400,MZ_SSH_03,,__Q10__,,"Pytanie na podstawie wykresów z każdej cechy, które zwiększają prawdopodobieństwo zaklasyfikowania jako nielegalnego, trującego.","A question based on charts of each characteristic that increases the likelihood of classification as illegal, poisonous."
MZ_SSH_03:401,MZ_SSH_03,SSH,1,401,MZ_SSH_03,,,,"No to to są te cechy, które są czerwone.","Well, those are the characteristics that are red."
MZ_SSH_03:402,MZ_SSH_03,SSH,1,402,MZ_SSH_03,,,,"Czyli znowu, które idą w prawo?","So again, the ones that go right?"
MZ_SSH_03:403,MZ_SSH_03,SSH,1,403,MZ_SSH_03,,,,"Czyli szerokość trzonu, zmiana koloru lub puszczenie mleczka w reakcji na uszkodzenie, szerokość trzonu, wysokość trzonu, średnica kapelusze i kolor trzonu.","That is, the width of the trunk, the change in colour or release of milk in response to damage, the width of the trunk, the height of the trunk, the diameter of the hat and the colour of the trunk."
MZ_SSH_03:404,MZ_SSH_03,SSH,1,404,MZ_SSH_03,,,,Tutaj są jakieś podane już wartości?,Are there any values already listed here?
MZ_SSH_03:405,MZ_SSH_03,SSH,1,405,MZ_SSH_03,,,,Także szerokość trzonu.,And the width of the trunk.
MZ_SSH_03:406,MZ_SSH_03,SSH,1,406,MZ_SSH_03,,,,Mniejsza niż.,Smaller than that.
MZ_SSH_03:407,MZ_SSH_03,SSH,1,407,MZ_SSH_03,,,,5.2.,5.2.
MZ_SSH_03:408,MZ_SSH_03,SSH,1,408,MZ_SSH_03,,,,"Bo to, że nie zmienia koloru?",Because it doesn't change color?
MZ_SSH_03:409,MZ_SSH_03,SSH,1,409,MZ_SSH_03,,,,Szerokość trzonu.,The width of the trunk.
MZ_SSH_03:410,MZ_SSH_03,SSH,1,410,MZ_SSH_03,,,,Właśnie szerokość. Czy jest 2 razy?,Just the width. Is that twice?
MZ_SSH_03:411,MZ_SSH_03,SSH,1,411,MZ_SSH_03,,,,"I to jest, że szerokość trzonu mniejsza niż 5.2.",And this is that the chest width is less than 5.2.
MZ_SSH_03:412,MZ_SSH_03,SSH,1,412,MZ_SSH_03,,,,Zwiększa prawdopodobieństwo bardziej niż.,It makes it more likely than not.
MZ_SSH_03:413,MZ_SSH_03,SSH,1,413,MZ_SSH_03,,,,Szerokość pomiędzy 5.2 a 10.17.,Width between 5.2 and 10.17.
MZ_SSH_03:414,MZ_SSH_03,SSH,1,414,MZ_SSH_03,,,,No i wysokość trzonu większa niż 7.74.,"Well, the height of the trunk is greater than 7.74."
MZ_SSH_03:415,MZ_SSH_03,SSH,1,415,MZ_SSH_03,,,,Średnica większa niż 8.54.,The mean is higher than 8.54.
MZ_SSH_03:416,MZ_SSH_03,SSH,1,416,MZ_SSH_03,,,,"No i kolor trzonu jest brązowy. To jest większa, ale dość mało.","And the color of the trunk is brown. It's bigger, but it's pretty small."
MZ_SSH_03:417,MZ_SSH_03,SSH,1,417,MZ_SSH_03,,,,"Powiedzmy jeszcze, że większe lub równe, ale dobra, to nieważne.","Let's just say it's bigger or equal, but okay, that doesn't matter."
MZ_SSH_03:418,MZ_SSH_03,SSH,1,418,MZ_SSH_03,,__Q11__,,"Czy można założyć na podstawie wykresu, że istnieją przypadki, kiedy cecha, która jest mało istotna lub średnio istotna, może stać się bardzo ważna?",Is it possible to assume from the chart that there are instances where a trait that is insignificant or moderately important can become very important?
MZ_SSH_03:419,MZ_SSH_03,SSH,1,419,MZ_SSH_03,,,,Bo tu ogólnie w obie strony szerokość trzonu jest taka dość ważna.,"Because in general, on both sides, the width of the trunk is so important."
MZ_SSH_03:420,MZ_SSH_03,SSH,1,420,MZ_SSH_03,,,,"Właśnie coś. No właśnie, najważniejsza bo.","It's just something. Well, that's the most important thing."
MZ_SSH_03:421,MZ_SSH_03,SSH,1,421,MZ_SSH_03,,,,Są większe niż.,They're bigger than that.
MZ_SSH_03:422,MZ_SSH_03,SSH,1,422,MZ_SSH_03,,,,16.56.,It's 4:56 in the morning.
MZ_SSH_03:423,MZ_SSH_03,SSH,1,423,MZ_SSH_03,,,,To jest jadalne i to tak?,It's edible and that's it?
MZ_SSH_03:424,MZ_SSH_03,SSH,1,424,MZ_SSH_03,,,,"Bardzo zwiększa prawdopodobieństwa, że jest niejadalny.",It greatly increases the likelihood that it's not edible.
MZ_SSH_03:425,MZ_SSH_03,SSH,1,425,MZ_SSH_03,,,,"Szerokość mniejsza lub równa 5.2 bardzo zwiększa, że jest trujące, czyli one są takie najbardziej.","A width less than or equal to 5.2 greatly increases that it's poisonous, which means they're the most poisonous."
MZ_SSH_03:426,MZ_SSH_03,SSH,1,426,MZ_SSH_03,,,,"Istotne, ale na przykład zmienia kolor lub puszcza mleczko w reakcji na uszkodzenie tak nie zmienia koloru. To jest duże prawdopodobieństwo, że jest trujący. To się zwiększa dość mocno.","It's important, but for example, it changes color or releases milk in response to damage, so it doesn't change color. That's a high probability that it's poisonous. It's growing pretty strong."
MZ_SSH_03:427,MZ_SSH_03,SSH,1,427,MZ_SSH_03,,,,A to że.,And this one.
MZ_SSH_03:428,MZ_SSH_03,SSH,1,428,MZ_SSH_03,,,,Zmienia kolor lub puszcza mleczko.,It changes color or releases milk.
MZ_SSH_03:429,MZ_SSH_03,SSH,1,429,MZ_SSH_03,,,,"Tylko trochę zwiększa prawdopodobieństwo, że jest jadalny.",Only slightly increases the likelihood that it's edible.
MZ_SSH_03:430,MZ_SSH_03,SSH,1,430,MZ_SSH_03,,,,"Ja nie wiem, nie wiem co z tym zrobić, ale to może coś znaczyć.","I don't know, I don't know what to do about it, but it could mean something."
MZ_SSH_03:431,MZ_SSH_03,SSH,1,431,MZ_SSH_03,,,,Można założyć.,You can bet.
MZ_SSH_03:432,MZ_SSH_03,SSH,1,432,MZ_SSH_03,,,,"Że jestem w stanie… kiedy cechy, które są istotne lub średnio istotne, może stać się ważna.",That I'm capable of... When traits that are important or moderately important can become important.
MZ_SSH_03:433,MZ_SSH_03,SSH,1,433,MZ_SSH_03,,,,Może to jakoś wynika? Znaczy występuje jak wszystkie te cechy się połączy razem.,"Maybe there's something to it? I mean, it happens when you put all these traits together."
MZ_SSH_03:434,MZ_SSH_03,SSH,1,434,MZ_SSH_03,,,,Że.,That's what I'm saying.
MZ_SSH_03:435,MZ_SSH_03,SSH,1,435,MZ_SSH_03,,,,Dany ten.,Give me this one.
MZ_SSH_03:436,MZ_SSH_03,SSH,1,436,MZ_SSH_03,,,,"Przykład będzie miał niektóre trochę z jednej strony, a niektóre z 2.",The example will have some bit on one side and some bit on the other side.
MZ_SSH_03:437,MZ_SSH_03,SSH,1,437,MZ_SSH_03,,,,"Na przykład są tam mniejsze od 5.2, ale za to.","For example, they're less than 5.2, but for that."
MZ_SSH_03:438,MZ_SSH_03,SSH,1,438,MZ_SSH_03,,,,Wysokość tą bardziej pasującą do jadalnego.,The height that suits the dining room better.
MZ_SSH_03:439,MZ_SSH_03,SSH,1,439,MZ_SSH_03,,,,To może wtedy na przykład kolor blaszek albo.,"It could be, like, the color of the plates or something."
MZ_SSH_03:440,MZ_SSH_03,SSH,1,440,MZ_SSH_03,,,,Kolor trzonu będą.,They'll be the color of the crown.
MZ_SSH_03:441,MZ_SSH_03,SSH,1,441,MZ_SSH_03,,,,Miały większe znaczenie. Nie chcę… rozmiary nie będą tak pasować w daną kategorię.,They were more important. I don't want to... the dimensions will not fit this category.
MZ_SSH_03:442,MZ_SSH_03,SSH,1,442,MZ_SSH_03,,__Q12__,,"Pytanie, czy to…? Więc czy wyniki przedstawione na tym wykresie są zgodne z twoją wiedzą o grzybach i doświadczeniem?","The question is, is that...? So are the results presented on this chart consistent with your knowledge and experience of mushrooms?"
MZ_SSH_03:443,MZ_SSH_03,SSH,1,443,MZ_SSH_03,,,,To o szerokości wysokości już mówiłam.,That's the width of the height I told you about.
MZ_SSH_03:444,MZ_SSH_03,SSH,1,444,MZ_SSH_03,,,,"A o zmianie koloru, puszczenie mleczka w reakcji na uszkodzenie.","And the change in color, the release of milk in response to damage."
MZ_SSH_03:445,MZ_SSH_03,SSH,1,445,MZ_SSH_03,,,,To znowu.,"Oh, that's it again."
MZ_SSH_03:446,MZ_SSH_03,SSH,1,446,MZ_SSH_03,,,,Bardziej mi się kojarzą grzyby te?,Do I like these mushrooms more?
MZ_SSH_03:447,MZ_SSH_03,SSH,1,447,MZ_SSH_03,,,,"Z resztą z taką gąbką, że one zmieniają kolor, jadalne. Jak się.","With the rest with a sponge that changes color, edible. It's all right."
MZ_SSH_03:448,MZ_SSH_03,SSH,1,448,MZ_SSH_03,,,,Troszkę już ponosi koszyku czy gdzieś.,She's already carrying a basket or something.
MZ_SSH_03:449,MZ_SSH_03,SSH,1,449,MZ_SSH_03,,,,A niejadalne to.,It's not edible.
MZ_SSH_03:450,MZ_SSH_03,SSH,1,450,MZ_SSH_03,,,,"No zazwyczaj takiej szybkiej zmiany nie obserwuję, jak już mi się zdarzy je uszkodzić, no ale też nie wiem, czy po czasie nie zmieniają, bo ich po prostu nie biorę ze sobą.","Well, I don't normally see these changes as fast as I do when I break them, but I also don't know if they change over time, because I just don't take them with me."
MZ_SSH_03:451,MZ_SSH_03,SSH,1,451,MZ_SSH_03,,,,"Jeżeli uznam, że.",If I admit that.
MZ_SSH_03:452,MZ_SSH_03,SSH,1,452,MZ_SSH_03,,,,"Już się nie nadają, do tego..",They're no longer good for this.
MZ_SSH_03:453,MZ_SSH_03,SSH,1,453,MZ_SSH_03,,,,Kolor blaszek.,It's the color of the flakes.
MZ_SSH_03:454,MZ_SSH_03,SSH,1,454,MZ_SSH_03,,,,"Białe jako ten bardziej jadalny, a brązowy, jako bardziej niejadalny.","White as the more edible, and brown as the less edible."
MZ_SSH_03:455,MZ_SSH_03,SSH,1,455,MZ_SSH_03,,,,To o brązowych blaszkach.,It's about the brown patches.
MZ_SSH_03:456,MZ_SSH_03,SSH,1,456,MZ_SSH_03,,,,"A nie Przepraszam kolor blaszek biały, a kolor trzonu brązowy.","And no. I'm sorry the color of the plates is white, and the color of the chestnut is brown."
MZ_SSH_03:457,MZ_SSH_03,SSH,1,457,MZ_SSH_03,,,,Kolor biały jest tylko w jadalnym.,The color white is only in the dining room.
MZ_SSH_03:458,MZ_SSH_03,SSH,1,458,MZ_SSH_03,,,,A koloru innego nie ma tutaj.,And there's no other color here.
MZ_SSH_03:459,MZ_SSH_03,SSH,1,459,MZ_SSH_03,,,,"Są 2 kolory, kolor trzonu, brązowy, niejadalne i kolor trzonu biały jadalny.","There are two colours, the colour cod, brown, non-edible, and the colour cod, edible white."
MZ_SSH_03:460,MZ_SSH_03,SSH,1,460,MZ_SSH_03,,,,No.,"Oh, my God."
MZ_SSH_03:461,MZ_SSH_03,SSH,1,461,MZ_SSH_03,,,,W sumie.,"I mean, actually."
MZ_SSH_03:462,MZ_SSH_03,SSH,1,462,MZ_SSH_03,,,,"Dużo jest tych różnych grzybów, ale.","There's a lot of these different mushrooms, but."
MZ_SSH_03:463,MZ_SSH_03,SSH,1,463,MZ_SSH_03,,,,Może rzeczywiście.,"Well, maybe he did."
MZ_SSH_03:464,MZ_SSH_03,SSH,1,464,MZ_SSH_03,,,,"Te jadalne, jak już się wybierze, mają biały trzonek z tych blaszkowych.","The edible ones, if you choose, have white stripes like the glossy ones."
MZ_SSH_03:465,MZ_SSH_03,SSH,1,465,MZ_SSH_03,,,,"Zgadzam się, zgadzam.","I agree, I agree."
MZ_SSH_03:466,MZ_SSH_03,SSH,1,466,MZ_SSH_03,__S10__,,,Slajd 10 analiza kontrfaktyczna.,Slide 10 is a counterfactual analysis.
MZ_SSH_03:467,MZ_SSH_03,SSH,1,467,MZ_SSH_03,,__Q13__,,"Czy patrząc na poniższą wizualizację jesteś w stanie stwierdzić, jakie zmiany w cechach mają największy wpływ na zmianę klasyfikacji grzywa z jadalnego trującego na jadalny lub odwrotnie też tam.","Whether by looking at the visualization below, you can tell which changes in traits have the greatest impact on changing the classification of fungus from edible to edible to edible or vice versa."
MZ_SSH_03:468,MZ_SSH_03,SSH,1,468,MZ,,,,"Ruch na korytarzu, mam nadzieję, że to nie zagłuszy.","Movement in the hallway, I hope it doesn't stall."
MZ_SSH_03:469,MZ_SSH_03,SSH,1,469,MZ_SSH_03,,,,"Też pamiętam, że to było w tym, w ankiecie, z tym jeszcze większy problem miałem wtedy, ale to jest troszkę, ale to jest właśnie jest więcej, więcej danych chyba.","I also remember that it was in this, in the survey, I had an even bigger problem with that back then, but that's a little bit, but that's just it's more, more data I guess."
MZ_SSH_03:470,MZ_SSH_03,SSH,1,470,MZ_SSH_03,,,,"I może może dotyczą innego jakiegoś tam przypadku, ale jest też objaśnienie większe.","And maybe they're related to some other case out there, but there's also a bigger explanation."
MZ_SSH_03:471,MZ_SSH_03,SSH,1,471,MZ_SSH_03,,,,"W sumie przeczytam analiza kontfaktyczna, jak uzupełnienie przez AI brakujących danych w opisie konkretnego owocnika wpływa na zmiany w tym sensie.","So basically, I'm going to read a contextual analysis of how AI's addition of missing data to a particular product's description affects changes in that sense."
MZ_SSH_03:472,MZ_SSH_03,SSH,1,472,MZ_SSH_03,,,,Wpływa na zmianę predykcji jego jadalności.,It's affecting his prediction of eating.
MZ_SSH_03:473,MZ_SSH_03,SSH,1,473,MZ_SSH_03,,,,"Opisany na wizualizacji owocnik badany realnie w przyrodzie był niejadalny, trujący, model AI poprawnie przepisał go do przewidywanej klasy niejadalny, trujący.","The fruit described in the visualization, actually tested in nature, was inedible, poisonous, and the AI model correctly transcribed it into the predicted class of inedible, poisonous."
MZ_SSH_03:474,MZ_SSH_03,SSH,1,474,MZ_SSH_03,,,,"Dwie przedstawione na obrazie analizy kontfaktyczne mówią, jakie dane wystarczy zmienić, aby ten owocnik otrzymał predykcję jadalny.",The two counterfactual analyses shown in the picture tell us what data is needed to change to give the fruit an edible prediction.
MZ_SSH_03:475,MZ_SSH_03,SSH,1,475,MZ_SSH_03,,,,Wartość pierwotna dana pobrana dla konkretnego owocnika z pierwotnego zbioru danych.,The original value of the data collected for a particular product from the original data set.
MZ_SSH_03:476,MZ_SSH_03,SSH,1,476,MZ_SSH_03,,,,"I zmieniona, zmieniona dana, zmieniona lub uzupełniona przez model.","And altered, altered given, altered or supplemented by the model."
MZ_SSH_03:477,MZ_SSH_03,SSH,1,477,MZ_SSH_03,,,,Czyli tutaj w tej lewej kolumnie wartość oryginalna.,"So here in this left-hand column, the original value."
MZ_SSH_03:478,MZ_SSH_03,SSH,1,478,MZ_SSH_03,,,,"Są to cechy, które?",Are these qualities what?
MZ_SSH_03:479,MZ_SSH_03,SSH,1,479,MZ_SSH_03,,,,Były zaobserwowane.,They've been spotted.
MZ_SSH_03:480,MZ_SSH_03,SSH,1,480,MZ_SSH_03,,,,W porównaniu z obserwacją numer Zero i porównania z obserwacją numer jeden.,Compared to observing number zero and observing number one.
MZ_SSH_03:481,MZ_SSH_03,SSH,1,481,MZ_SSH_03,,,,"To sprawdzam, czy to są te same dane tutaj w tych 2 obserwacjach.",So I'm checking to see if it's the same data here in these two observations.
MZ_SSH_03:482,MZ_SSH_03,SSH,1,482,MZ_SSH_03,,,,"Znowu przysunęłam… chciałam, to się po prostu tak stało, ale w każdym razie.","I'm on my way again. I wanted to, it just happened, but anyway."
MZ_SSH_03:483,MZ_SSH_03,SSH,1,483,MZ_SSH_03,,,,Są takie same dane.,It's the same data.
MZ_SSH_03:484,MZ_SSH_03,SSH,1,484,MZ_SSH_03,,,,"Po lewej te wartości oryginalne, tak, ale właśnie wysokość trzonu.","To the left are the original values, yes, but the height of the trunk."
MZ_SSH_03:485,MZ_SSH_03,SSH,1,485,MZ_SSH_03,,,,"Zmodyfikowana w tym numer Zero 23,5.",Modified with this number Zero 23.5.
MZ_SSH_03:486,MZ_SSH_03,SSH,1,486,MZ_SSH_03,,,,Numer jeden 23 i 2.,"Number one, 23 and 2."
MZ_SSH_03:487,MZ_SSH_03,SSH,1,487,MZ_SSH_03,,,,"Ja miałam powiedzieć, czy jesteś w stanie stwierdzić, jakie zmiany w tych mają największy wpływ na zmianę klasyfikacji grzyba?","I was going to say, are you able to tell which changes in these have the greatest impact on changing the classification of fungi?"
